date,time,cash_value,stock_value,options_value
2024-07-08,21:00:00,3210.7,6414.71,2770.68
2024-07-08,22:00:00,3208.0,6411.57,2776.49
2024-07-08,23:00:00,3198.94,6415.02,2783.21
2024-07-09,00:00:00,3192.94,6409.37,2792.9
2024-07-09,01:00:00,3182.78,6423.04,2791.85
2024-07-09,02:00:00,3180.8,6421.46,2796.82
2024-07-09,03:00:00,3176.47,6443.75,2777.06
2024-07-09,04:00:00,3182.79,6428.98,2785.2
2024-07-09,05:00:00,3191.7,6420.0,2783.7
2024-07-09,06:00:00,3195.51,6415.78,2785.16
2024-07-09,07:00:00,3204.16,6395.24,2797.43
2024-07-09,08:00:00,3205.68,6389.48,2801.3
2024-07-09,09:00:00,3202.45,6389.53,2804.76
2024-07-09,10:00:00,3208.29,6390.8,2795.45
2024-07-09,11:00:00,3196.8,6393.17,2804.97
2024-07-09,12:00:00,3196.04,6375.49,2826.08
2024-07-09,13:00:00,3185.22,6377.67,2836.17
2024-07-09,14:00:00,3181.92,6363.91,2851.51
2024-07-09,15:00:00,3193.57,6352.84,2850.91
2024-07-09,16:00:00,3184.98,6333.48,2879.96
2024-07-09,17:00:00,3184.42,6315.85,2899.0
2024-07-09,18:00:00,3177.98,6323.04,2900.36
2024-07-09,19:00:00,3172.2,6320.75,2906.86
2024-07-09,20:00:00,3183.7,6324.35,2892.24
2024-07-09,21:00:00,3178.02,6307.79,2916.09
2024-07-09,22:00:00,3166.32,6320.34,2913.53
2024-07-09,23:00:00,3164.93,6332.89,2902.79
2024-07-10,00:00:00,3165.96,6323.63,2910.45
2024-07-10,01:00:00,3173.68,6309.5,2918.88
2024-07-10,02:00:00,3184.61,6332.93,2887.0
2024-07-10,03:00:00,3178.37,6331.81,2894.32
2024-07-10,04:00:00,3167.08,6334.76,2904.03
2024-07-10,05:00:00,3177.94,6342.82,2883.19
2024-07-10,06:00:00,3175.24,6364.85,2866.15
2024-07-10,07:00:00,3184.12,6378.51,2844.07
2024-07-10,08:00:00,3178.41,6372.63,2856.77
2024-07-10,09:00:00,3166.32,6393.85,2847.53
2024-07-10,10:00:00,3166.62,6377.35,2865.75
2024-07-10,11:00:00,3161.15,6393.29,2854.22
2024-07-10,12:00:00,3157.48,6380.29,2869.24
2024-07-10,13:00:00,3160.34,6362.19,2885.32
2024-07-10,14:00:00,3164.46,6363.46,2879.75
2024-07-10,15:00:00,3169.35,6349.35,2887.85
2024-07-10,16:00:00,3178.63,6370.48,2856.97
2024-07-10,17:00:00,3177.29,6363.26,2864.75
2024-07-10,18:00:00,3171.87,6371.93,2864.03
2024-07-10,19:00:00,3163.8,6392.41,2853.53
2024-07-10,20:00:00,3164.94,6416.65,2829.0
2024-07-10,21:00:00,3175.59,6418.41,2817.05
2024-07-10,22:00:00,3185.95,6425.6,2799.44
2024-07-10,23:00:00,3183.97,6413.16,2812.86
2024-07-11,00:00:00,3172.48,6435.9,2801.25
2024-07-11,01:00:00,3175.26,6412.68,2821.7
2024-07-11,02:00:00,3174.95,6415.26,2820.47
2024-07-11,03:00:00,3178.0,6404.78,2829.63
2024-07-11,04:00:00,3176.71,6395.11,2842.08
2024-07-11,05:00:00,3183.27,6377.07,2853.39
2024-07-11,06:00:00,3175.25,6399.94,2839.93
2024-07-11,07:00:00,3186.75,6421.55,2808.55
2024-07-11,08:00:00,3188.97,6403.65,2824.13
2024-07-11,09:00:00,3192.78,6395.9,2828.81
2024-07-11,10:00:00,3202.17,6414.29,2802.02
2024-07-11,11:00:00,3191.2,6410.5,2816.59
2024-07-11,12:00:00,3187.63,6431.38,2797.42
2024-07-11,13:00:00,3193.32,6449.52,2771.76
2024-07-11,14:00:00,3189.63,6435.46,2792.34
2024-07-11,15:00:00,3195.32,6429.76,2794.58
2024-07-11,16:00:00,3203.9,6438.31,2776.55
2024-07-11,17:00:00,3203.37,6458.21,2756.06
2024-07-11,18:00:00,3201.43,6478.79,2738.55
2024-07-11,19:00:00,3191.26,6467.35,2760.0
2024-07-11,20:00:00,3189.88,6486.5,2744.03
2024-07-11,21:00:00,3200.5,6505.05,2717.62
2024-07-11,22:00:00,3213.59,6507.39,2705.03
2024-07-11,23:00:00,3221.61,6503.38,2703.08
2024-07-12,00:00:00,3232.2,6514.05,2684.7
2024-07-12,01:00:00,3243.56,6507.49,2680.06
2024-07-12,02:00:00,3248.39,6499.15,2686.58
2024-07-12,03:00:00,3258.07,6520.1,2654.51
2024-07-12,04:00:00,3265.09,6506.43,2663.34
2024-07-12,05:00:00,3276.63,6492.02,2666.94
2024-07-12,06:00:00,3279.17,6505.93,2649.17
2024-07-12,07:00:00,3284.56,6489.0,2660.2
2024-07-12,08:00:00,3273.08,6464.13,2695.9
2024-07-12,09:00:00,3266.98,6483.86,2684.95
2024-07-12,10:00:00,3278.03,6460.26,2698.5
2024-07-12,11:00:00,3290.23,6435.37,2711.06
2024-07-12,12:00:00,3294.61,6455.0,2689.25
2024-07-12,13:00:00,3295.64,6468.45,2675.75
2024-07-12,14:00:00,3301.08,6474.63,2665.97
2024-07-12,15:00:00,3309.69,6494.48,2637.97
2024-07-12,16:00:00,3322.39,6496.05,2626.78
2024-07-12,17:00:00,3323.55,6490.13,2632.5
2024-07-12,18:00:00,3332.34,6503.38,2613.45
2024-07-12,19:00:00,3326.58,6523.24,2599.8
2024-07-12,20:00:00,3334.44,6498.83,2615.41
2024-07-12,21:00:00,3329.91,6511.04,2607.62
2024-07-12,22:00:00,3321.14,6523.49,2602.92
2024-07-12,23:00:00,3330.39,6516.88,2599.88
2024-07-13,00:00:00,3328.1,6510.69,2609.53
2024-07-13,01:00:00,3316.83,6491.47,2641.66
2024-07-13,02:00:00,3311.76,6476.35,2661.21
2024-07-13,03:00:00,3323.13,6488.64,2637.75
2024-07-13,04:00:00,3316.82,6485.25,2649.85
2024-07-13,05:00:00,3324.49,6465.98,2660.55
2024-07-13,06:00:00,3321.37,6474.95,2653.62
2024-07-13,07:00:00,3312.1,6487.6,2649.68
2024-07-13,08:00:00,3323.15,6489.21,2638.57
2024-07-13,09:00:00,3331.3,6473.06,2647.17
2024-07-13,10:00:00,3331.35,6452.45,2669.27
2024-07-13,11:00:00,3336.88,6463.96,2651.29
2024-07-13,12:00:00,3347.41,6480.44,2625.97
2024-07-13,13:00:00,3341.34,6484.37,2626.97
2024-07-13,14:00:00,3349.02,6498.95,2605.77
2024-07-13,15:00:00,3354.6,6477.58,2620.72
2024-07-13,16:00:00,3367.19,6476.9,2610.09
2024-07-13,17:00:00,3367.97,6468.3,2618.5
2024-07-13,18:00:00,3365.08,6482.96,2609.26
2024-07-13,19:00:00,3368.02,6484.08,2604.85
2024-07-13,20:00:00,3355.4,6487.45,2612.71
2024-07-13,21:00:00,3366.6,6494.0,2595.78
2024-07-13,22:00:00,3368.04,6495.89,2593.3
2024-07-13,23:00:00,3361.57,6514.5,2580.97
2024-07-14,00:00:00,3350.58,6525.48,2582.07
2024-07-14,01:00:00,3358.63,6502.58,2595.32
2024-07-14,02:00:00,3371.25,6512.6,2573.36
2024-07-14,03:00:00,3384.13,6534.07,2541.12
2024-07-14,04:00:00,3393.68,6552.83,2512.62
2024-07-14,05:00:00,3384.84,6557.82,2518.62
2024-07-14,06:00:00,3379.47,6568.53,2512.92
2024-07-14,07:00:00,3386.61,6574.1,2500.51
2024-07-14,08:00:00,3386.84,6580.54,2494.96
2024-07-14,09:00:00,3381.0,6573.76,2505.64
2024-07-14,10:00:00,3371.5,6565.46,2522.4
2024-07-14,11:00:00,3383.1,6567.41,2506.92
2024-07-14,12:00:00,3389.33,6556.71,2513.06
2024-07-14,13:00:00,3393.67,6558.52,2506.79
2024-07-14,14:00:00,3401.83,6570.59,2488.89
2024-07-14,15:00:00,3395.7,6555.1,2512.36
2024-07-14,16:00:00,3402.07,6560.83,2500.94
2024-07-14,17:00:00,3410.47,6537.7,2516.99
2024-07-14,18:00:00,3422.6,6551.37,2490.73
2024-07-14,19:00:00,3425.79,6556.91,2483.82
2024-07-14,20:00:00,3416.3,6544.01,2508.09
2024-07-14,21:00:00,3406.49,6520.41,2542.39
2024-07-14,22:00:00,3405.21,6542.96,2519.45
2024-07-14,23:00:00,3400.19,6541.09,2525.64
2024-07-15,00:00:00,3401.75,6523.66,2539.56
2024-07-15,01:00:00,3401.43,6544.08,2521.79
2024-07-15,02:00:00,3394.9,6567.93,2504.41
2024-07-15,03:00:00,3385.04,6575.62,2504.62
2024-07-15,04:00:00,3379.18,6571.12,2513.59
2024-07-15,05:00:00,3377.3,6551.02,2534.36
2024-07-15,06:00:00,3382.88,6548.19,2532.53
2024-07-15,07:00:00,3393.52,6536.81,2532.04
2024-07-15,08:00:00,3391.88,6532.34,2537.05
2024-07-15,09:00:00,3390.04,6508.86,2564.17
2024-07-15,10:00:00,3398.29,6503.6,2561.91
2024-07-15,11:00:00,3410.31,6505.19,2547.74
2024-07-15,12:00:00,3412.52,6521.62,2529.56
2024-07-15,13:00:00,3410.86,6514.86,2538.2
2024-07-15,14:00:00,3418.17,6499.25,2545.5
2024-07-15,15:00:00,3420.85,6477.18,2562.84
2024-07-15,16:00:00,3413.33,6479.99,2566.57
2024-07-15,17:00:00,3406.8,6494.51,2556.28
2024-07-15,18:00:00,3398.85,6498.8,2560.16
2024-07-15,19:00:00,3390.78,6511.66,2553.67
2024-07-15,20:00:00,3394.48,6531.28,2530.04
2024-07-15,21:00:00,3406.85,6510.35,2540.83
2024-07-15,22:00:00,3418.58,6528.05,2512.68
2024-07-15,23:00:00,3417.08,6523.21,2518.41
2024-07-16,00:00:00,3420.44,6505.26,2533.85
2024-07-16,01:00:00,3418.4,6506.08,2535.34
2024-07-16,02:00:00,3428.91,6519.0,2512.03
2024-07-16,03:00:00,3432.4,6530.27,2495.58
2024-07-16,04:00:00,3422.12,6547.32,2488.71
2024-07-16,05:00:00,3419.1,6547.61,2493.6
2024-07-16,06:00:00,3408.8,6543.94,2507.85
2024-07-16,07:00:00,3397.22,6522.55,2540.94
2024-07-16,08:00:00,3397.28,6497.9,2563.67
2024-07-16,09:00:00,3403.58,6504.04,2551.64
2024-07-16,10:00:00,3408.98,6501.75,2547.37
2024-07-16,11:00:00,3404.86,6489.59,2563.18
2024-07-16,12:00:00,3410.42,6508.68,2537.36
2024-07-16,13:00:00,3409.62,6504.72,2540.78
2024-07-16,14:00:00,3401.19,6480.59,2574.44
2024-07-16,15:00:00,3411.03,6467.75,2578.31
2024-07-16,16:00:00,3415.45,6444.28,2598.94
2024-07-16,17:00:00,3417.89,6442.35,2599.94
2024-07-16,18:00:00,3411.31,6424.8,2622.76
2024-07-16,19:00:00,3423.38,6412.31,2624.25
2024-07-16,20:00:00,3425.75,6392.78,2640.0
2024-07-16,21:00:00,3425.28,6400.97,2631.49
2024-07-16,22:00:00,3426.68,6411.37,2619.71
2024-07-16,23:00:00,3415.03,6392.3,2652.25
2024-07-17,00:00:00,3406.57,6370.72,2684.8
2024-07-17,01:00:00,3406.99,6382.63,2671.33
2024-07-17,02:00:00,3410.27,6360.08,2688.98
2024-07-17,03:00:00,3410.4,6340.35,2709.58
2024-07-17,04:00:00,3405.48,6338.04,2715.37
2024-07-17,05:00:00,3412.44,6324.94,2722.22
2024-07-17,06:00:00,3421.63,6320.62,2719.78
2024-07-17,07:00:00,3427.29,6300.58,2733.02
2024-07-17,08:00:00,3432.28,6325.21,2704.18
2024-07-17,09:00:00,3437.13,6340.28,2682.73
2024-07-17,10:00:00,3436.9,6324.37,2696.89
2024-07-17,11:00:00,3424.85,6311.2,2722.53
2024-07-17,12:00:00,3415.5,6298.24,2743.2
2024-07-17,13:00:00,3406.34,6320.62,2731.99
2024-07-17,14:00:00,3408.57,6300.85,2750.64
2024-07-17,15:00:00,3404.17,6284.04,2772.95
2024-07-17,16:00:00,3415.19,6272.43,2772.85
2024-07-17,17:00:00,3406.76,6275.86,2777.2
2024-07-17,18:00:00,3395.79,6280.44,2782.76
2024-07-17,19:00:00,3393.61,6257.37,2807.35
2024-07-17,20:00:00,3397.46,6253.48,2809.09
2024-07-17,21:00:00,3391.89,6230.53,2839.19
2024-07-17,22:00:00,3403.97,6213.4,2843.89
2024-07-17,23:00:00,3415.4,6194.85,2852.06
2024-07-18,00:00:00,3404.92,6192.26,2864.09
2024-07-18,01:00:00,3408.45,6187.58,2866.44
2024-07-18,02:00:00,3416.3,6189.39,2857.18
2024-07-18,03:00:00,3404.44,6173.75,2882.48
2024-07-18,04:00:00,3396.53,6163.06,2901.76
2024-07-18,05:00:00,3384.45,6172.42,2904.07
2024-07-18,06:00:00,3393.94,6157.38,2910.66
2024-07-18,07:00:00,3402.1,6177.52,2882.56
2024-07-18,08:00:00,3409.25,6179.91,2875.45
2024-07-18,09:00:00,3421.16,6169.01,2874.78
2024-07-18,10:00:00,3413.88,6158.04,2892.48
2024-07-18,11:00:00,3423.8,6169.96,2872.91
2024-07-18,12:00:00,3423.0,6176.55,2866.62
2024-07-18,13:00:00,3426.57,6180.43,2858.39
2024-07-18,14:00:00,3436.71,6160.34,2870.66
2024-07-18,15:00:00,3443.07,6146.75,2877.8
2024-07-18,16:00:00,3431.67,6165.41,2871.44
2024-07-18,17:00:00,3441.17,6147.12,2879.63
2024-07-18,18:00:00,3432.15,6170.95,2867.18
2024-07-18,19:00:00,3426.14,6146.98,2897.55
2024-07-18,20:00:00,3421.42,6163.54,2884.07
2024-07-18,21:00:00,3409.63,6175.96,2882.08
2024-07-18,22:00:00,3418.24,6195.08,2855.31
2024-07-18,23:00:00,3425.13,6199.57,2842.85
2024-07-19,00:00:00,3422.35,6224.36,2822.36
2024-07-19,01:00:00,3412.21,6225.77,2834.15
2024-07-19,02:00:00,3400.09,6247.92,2824.6
2024-07-19,03:00:00,3392.04,6230.64,2851.13
2024-07-19,04:00:00,3397.91,6239.42,2837.06
2024-07-19,05:00:00,3401.02,6233.08,2839.89
2024-07-19,06:00:00,3414.2,6243.64,2819.09
2024-07-19,07:00:00,3426.74,6233.67,2818.77
2024-07-19,08:00:00,3429.54,6216.96,2833.44
2024-07-19,09:00:00,3423.69,6197.08,2857.84
2024-07-19,10:00:00,3419.42,6190.48,2868.57
2024-07-19,11:00:00,3406.87,6207.47,2863.51
2024-07-19,12:00:00,3407.3,6207.36,2864.25
2024-07-19,13:00:00,3418.95,6211.32,2851.53
2024-07-19,14:00:00,3417.31,6218.44,2845.88
2024-07-19,15:00:00,3415.72,6207.65,2860.38
2024-07-19,16:00:00,3418.51,6209.95,2855.51
2024-07-19,17:00:00,3408.66,6218.83,2859.12
2024-07-19,18:00:00,3404.51,6241.34,2839.57
2024-07-19,19:00:00,3401.14,6248.6,2837.45
2024-07-19,20:00:00,3407.99,6226.49,2854.06
2024-07-19,21:00:00,3419.35,6235.45,2834.67
2024-07-19,22:00:00,3411.19,6225.56,2853.6
2024-07-19,23:00:00,3407.37,6217.29,2868.47
2024-07-20,00:00:00,3409.89,6198.78,2884.49
2024-07-20,01:00:00,3401.33,6191.32,2899.25
2024-07-20,02:00:00,3393.34,6183.7,2914.23
2024-07-20,03:00:00,3403.91,6203.76,2882.04
2024-07-20,04:00:00,3405.46,6185.15,2899.89
2024-07-20,05:00:00,3412.96,6187.09,2891.82
2024-07-20,06:00:00,3422.17,6166.42,2902.77
2024-07-20,07:00:00,3420.25,6155.64,2918.03
2024-07-20,08:00:00,3418.88,6177.5,2898.21
2024-07-20,09:00:00,3415.63,6199.04,2879.87
2024-07-20,10:00:00,3421.57,6198.63,2874.31
2024-07-20,11:00:00,3424.91,6219.3,2848.76
2024-07-20,12:00:00,3421.6,6217.87,2851.85
2024-07-20,13:00:00,3419.83,6221.17,2851.29
2024-07-20,14:00:00,3422.25,6196.64,2872.71
2024-07-20,15:00:00,3416.0,6193.68,2881.79
2024-07-20,16:00:00,3408.93,6213.72,2868.8
2024-07-20,17:00:00,3408.62,6221.05,2861.03
2024-07-20,18:00:00,3398.24,6203.18,2888.71
2024-07-20,19:00:00,3391.46,6210.78,2890.12
2024-07-20,20:00:00,3395.2,6195.09,2903.07
2024-07-20,21:00:00,3391.29,6176.98,2926.82
2024-07-20,22:00:00,3402.92,6185.59,2906.58
2024-07-20,23:00:00,3396.03,6178.47,2921.51
2024-07-21,00:00:00,3400.78,6177.26,2919.07
2024-07-21,01:00:00,3391.3,6191.27,2914.83
2024-07-21,02:00:00,3394.39,6180.84,2924.17
2024-07-21,03:00:00,3407.07,6157.31,2937.41
2024-07-21,04:00:00,3418.34,6157.45,2924.23
2024-07-21,05:00:00,3415.65,6149.44,2934.25
2024-07-21,06:00:00,3420.11,6135.15,2942.24
2024-07-21,07:00:00,3413.21,6153.93,2931.19
2024-07-21,08:00:00,3420.82,6139.14,2940.87
2024-07-21,09:00:00,3427.74,6134.85,2937.24
2024-07-21,10:00:00,3423.1,6139.15,2937.62
2024-07-21,11:00:00,3423.84,6129.62,2949.15
2024-07-21,12:00:00,3411.21,6137.57,2952.23
2024-07-21,13:00:00,3417.52,6138.66,2942.69
2024-07-21,14:00:00,3419.56,6152.21,2927.11
2024-07-21,15:00:00,3425.58,6157.46,2914.13
2024-07-21,16:00:00,3423.73,6170.14,2903.35
2024-07-21,17:00:00,3415.6,6146.47,2936.12
2024-07-21,18:00:00,3426.81,6137.05,2934.76
2024-07-21,19:00:00,3422.0,6155.85,2923.23
2024-07-21,20:00:00,3427.98,6179.96,2891.97
2024-07-21,21:00:00,3433.83,6194.44,2872.99
2024-07-21,22:00:00,3423.56,6205.88,2870.22
2024-07-21,23:00:00,3431.5,6202.67,2865.17
2024-07-22,00:00:00,3428.73,6182.64,2888.11
2024-07-22,01:00:00,3440.14,6200.09,2857.3
2024-07-22,02:00:00,3430.94,6222.05,2846.54
2024-07-22,03:00:00,3422.21,6230.37,2848.56
2024-07-22,04:00:00,3420.3,6246.62,2834.53
2024-07-22,05:00:00,3431.51,6242.41,2825.97
2024-07-22,06:00:00,3428.47,6255.82,2814.21
2024-07-22,07:00:00,3423.14,6269.04,2807.25
2024-07-22,08:00:00,3434.46,6250.81,2815.94
2024-07-22,09:00:00,3430.52,6260.52,2808.53
2024-07-22,10:00:00,3430.71,6243.98,2824.2
2024-07-22,11:00:00,3437.7,6227.64,2834.15
2024-07-22,12:00:00,3442.75,6218.17,2839.9
2024-07-22,13:00:00,3450.87,6229.8,2819.6
2024-07-22,14:00:00,3445.21,6247.49,2810.15
2024-07-22,15:00:00,3456.6,6231.45,2817.22
2024-07-22,16:00:00,3444.52,6241.71,2820.04
2024-07-22,17:00:00,3440.9,6253.73,2814.24
2024-07-22,18:00:00,3448.25,6256.58,2805.58
2024-07-22,19:00:00,3436.77,6240.39,2832.0
2024-07-22,20:00:00,3444.76,6248.38,2818.61
2024-07-22,21:00:00,3434.04,6256.5,2819.71
2024-07-22,22:00:00,3427.27,6252.24,2829.8
2024-07-22,23:00:00,3429.97,6271.48,2808.15
2024-07-23,00:00:00,3438.96,6263.31,2808.6
2024-07-23,01:00:00,3436.05,6241.15,2834.53
2024-07-23,02:00:00,3446.07,6258.62,2807.18
2024-07-23,03:00:00,3446.19,6244.35,2821.41
2024-07-23,04:00:00,3434.89,6231.47,2844.42
2024-07-23,05:00:00,3442.22,6210.43,2860.28
2024-07-23,06:00:00,3452.41,6205.11,2857.51
2024-07-23,07:00:00,3445.54,6191.55,2876.73
2024-07-23,08:00:00,3435.4,6174.84,2901.94
2024-07-23,09:00:00,3434.82,6181.85,2895.54
2024-07-23,10:00:00,3426.95,6178.24,2905.37
2024-07-23,11:00:00,3429.89,6195.1,2886.71
2024-07-23,12:00:00,3441.86,6220.06,2849.79
2024-07-23,13:00:00,3443.44,6225.44,2841.54
2024-07-23,14:00:00,3438.67,6241.93,2827.73
2024-07-23,15:00:00,3447.2,6228.99,2832.16
2024-07-23,16:00:00,3453.09,6206.4,2850.21
2024-07-23,17:00:00,3458.8,6194.3,2858.66
2024-07-23,18:00:00,3463.86,6203.58,2846.55
2024-07-23,19:00:00,3466.33,6193.11,2856.29
2024-07-23,20:00:00,3469.68,6189.77,2856.54
2024-07-23,21:00:00,3481.72,6173.1,2860.05
2024-07-23,22:00:00,3491.16,6162.36,2860.14
2024-07-23,23:00:00,3484.8,6167.59,2859.21
2024-07-24,00:00:00,3491.8,6165.57,2852.29
2024-07-24,01:00:00,3494.89,6156.3,2856.88
2024-07-24,02:00:00,3492.77,6175.25,2841.43
2024-07-24,03:00:00,3497.89,6200.29,2812.04
2024-07-24,04:00:00,3490.1,6178.7,2843.9
2024-07-24,05:00:00,3492.24,6199.13,2822.73
2024-07-24,06:00:00,3498.01,6201.62,2813.53
2024-07-24,07:00:00,3486.3,6186.21,2841.76
2024-07-24,08:00:00,3488.81,6204.23,2819.68
2024-07-24,09:00:00,3493.13,6204.75,2816.48
2024-07-24,10:00:00,3499.25,6212.6,2802.41
2024-07-24,11:00:00,3497.93,6231.74,2783.44
2024-07-24,12:00:00,3488.51,6243.13,2783.74
2024-07-24,13:00:00,3483.69,6231.95,2798.11
2024-07-24,14:00:00,3482.66,6212.43,2820.65
2024-07-24,15:00:00,3485.7,6223.36,2808.51
2024-07-24,16:00:00,3493.82,6244.62,2778.76
2024-07-24,17:00:00,3483.43,6220.36,2814.16
2024-07-24,18:00:00,3470.78,6205.42,2840.11
2024-07-24,19:00:00,3458.73,6196.24,2862.65
2024-07-24,20:00:00,3468.13,6219.81,2831.95
2024-07-24,21:00:00,3464.17,6206.83,2848.69
2024-07-24,22:00:00,3466.02,6210.43,2841.08
2024-07-24,23:00:00,3454.24,6219.35,2845.33
2024-07-25,00:00:00,3451.3,6197.78,2871.4
2024-07-25,01:00:00,3451.38,6203.56,2865.43
2024-07-25,02:00:00,3441.76,6229.3,2851.43
2024-07-25,03:00:00,3434.06,6221.45,2867.69
2024-07-25,04:00:00,3443.96,6237.78,2843.36
2024-07-25,05:00:00,3436.5,6235.04,2852.12
2024-07-25,06:00:00,3445.39,6254.83,2824.97
2024-07-25,07:00:00,3439.51,6239.41,2844.57
2024-07-25,08:00:00,3446.43,6224.95,2851.48
2024-07-25,09:00:00,3458.12,6227.55,2839.09
2024-07-25,10:00:00,3451.76,6234.94,2839.23
2024-07-25,11:00:00,3452.22,6222.21,2853.77
2024-07-25,12:00:00,3457.15,6210.08,2862.26
2024-07-25,13:00:00,3459.96,6222.17,2849.27
2024-07-25,14:00:00,3451.64,6214.29,2865.98
2024-07-25,15:00:00,3443.81,6226.67,2862.77
2024-07-25,16:00:00,3438.86,6229.8,2867.71
2024-07-25,17:00:00,3433.97,6234.35,2866.81
2024-07-25,18:00:00,3440.1,6214.25,2880.87
2024-07-25,19:00:00,3440.31,6191.38,2903.03
2024-07-25,20:00:00,3433.23,6179.96,2923.93
2024-07-25,21:00:00,3428.87,6164.15,2943.44
2024-07-25,22:00:00,3427.14,6156.46,2952.45
2024-07-25,23:00:00,3434.11,6141.86,2962.19
2024-07-26,00:00:00,3427.23,6129.37,2982.86
2024-07-26,01:00:00,3423.65,6126.9,2988.14
2024-07-26,02:00:00,3416.31,6104.4,3016.53
2024-07-26,03:00:00,3415.13,6086.33,3034.29
2024-07-26,04:00:00,3410.1,6090.77,3033.41
2024-07-26,05:00:00,3402.77,6105.67,3024.35
2024-07-26,06:00:00,3405.66,6097.0,3029.08
2024-07-26,07:00:00,3417.33,6085.0,3031.65
2024-07-26,08:00:00,3409.42,6094.59,3030.29
2024-07-26,09:00:00,3409.3,6079.13,3046.8
2024-07-26,10:00:00,3404.01,6069.72,3060.42
2024-07-26,11:00:00,3391.59,6059.58,3081.82
2024-07-26,12:00:00,3380.18,6048.19,3105.85
2024-07-26,13:00:00,3371.47,6026.11,3136.17
2024-07-26,14:00:00,3363.79,6023.56,3146.6
2024-07-26,15:00:00,3355.67,6015.76,3161.09
2024-07-26,16:00:00,3348.6,6013.73,3168.69
2024-07-26,17:00:00,3345.41,5998.55,3189.25
2024-07-26,18:00:00,3343.31,5986.23,3202.1
2024-07-26,19:00:00,3350.37,5999.66,3182.06
2024-07-26,20:00:00,3346.72,5985.59,3199.73
2024-07-26,21:00:00,3336.64,6001.57,3195.17
2024-07-26,22:00:00,3343.95,6025.75,3165.54
2024-07-26,23:00:00,3354.3,6007.93,3175.63
2024-07-27,00:00:00,3357.96,6022.11,3158.25
2024-07-27,01:00:00,3347.16,6026.82,3164.88
2024-07-27,02:00:00,3358.24,6030.98,3147.66
2024-07-27,03:00:00,3366.27,6038.14,3132.08
2024-07-27,04:00:00,3366.69,6057.72,3111.08
2024-07-27,05:00:00,3355.84,6078.92,3102.21
2024-07-27,06:00:00,3354.81,6077.76,3105.55
2024-07-27,07:00:00,3363.99,6084.33,3089.81
2024-07-27,08:00:00,3372.2,6069.58,3097.45
2024-07-27,09:00:00,3379.99,6077.31,3084.41
2024-07-27,10:00:00,3369.6,6077.95,3094.67
2024-07-27,11:00:00,3359.58,6091.43,3089.64
2024-07-27,12:00:00,3355.09,6100.16,3083.77
2024-07-27,13:00:00,3343.17,6093.8,3100.24
2024-07-27,14:00:00,3338.62,6070.9,3128.19
2024-07-27,15:00:00,3338.1,6092.25,3110.09
2024-07-27,16:00:00,3338.43,6094.96,3107.89
2024-07-27,17:00:00,3332.71,6117.97,3092.62
2024-07-27,18:00:00,3328.75,6094.51,3119.23
2024-07-27,19:00:00,3338.81,6090.66,3115.27
2024-07-27,20:00:00,3344.79,6097.22,3105.2
2024-07-27,21:00:00,3334.09,6102.6,3112.35
2024-07-27,22:00:00,3336.39,6078.36,3135.2
2024-07-27,23:00:00,3333.29,6097.65,3121.29
2024-07-28,00:00:00,3337.23,6112.52,3101.47
2024-07-28,01:00:00,3333.01,6115.57,3102.7
2024-07-28,02:00:00,3335.88,6121.8,3092.42
2024-07-28,03:00:00,3347.85,6121.74,3078.48
2024-07-28,04:00:00,3337.82,6143.91,3068.18
2024-07-28,05:00:00,3335.68,6119.25,3094.75
2024-07-28,06:00:00,3338.99,6112.85,3096.08
2024-07-28,07:00:00,3348.26,6123.11,3079.14
2024-07-28,08:00:00,3339.26,6140.29,3069.56
2024-07-28,09:00:00,3331.24,6155.06,3061.63
2024-07-28,10:00:00,3337.97,6157.86,3054.09
2024-07-28,11:00:00,3327.56,6150.75,3069.92
2024-07-28,12:00:00,3323.22,6162.13,3065.02
2024-07-28,13:00:00,3319.15,6178.31,3051.17
2024-07-28,14:00:00,3330.52,6165.45,3055.52
2024-07-28,15:00:00,3320.03,6147.73,3083.94
2024-07-28,16:00:00,3323.03,6141.86,3086.62
2024-07-28,17:00:00,3320.08,6154.63,3075.9
2024-07-28,18:00:00,3326.02,6138.97,3083.84
2024-07-28,19:00:00,3319.4,6122.36,3109.95
2024-07-28,20:00:00,3310.87,6117.54,3123.95
2024-07-28,21:00:00,3302.32,6094.23,3154.85
2024-07-28,22:00:00,3299.5,6092.27,3159.86
2024-07-28,23:00:00,3299.96,6105.66,3147.48
2024-07-29,00:00:00,3309.83,6111.36,3133.9
2024-07-29,01:00:00,3320.21,6099.24,3135.74
2024-07-29,02:00:00,3333.18,6086.73,3137.16
2024-07-29,03:00:00,3330.97,6082.42,3144.18
2024-07-29,04:00:00,3329.55,6089.67,3140.27
2024-07-29,05:00:00,3332.75,6063.94,3161.45
2024-07-29,06:00:00,3342.29,6054.65,3160.6
2024-07-29,07:00:00,3330.28,6037.16,3191.53
2024-07-29,08:00:00,3341.12,6054.12,3164.81
2024-07-29,09:00:00,3336.48,6042.46,3180.13
2024-07-29,10:00:00,3343.24,6054.37,3163.35
2024-07-29,11:00:00,3332.55,6068.66,3161.6
2024-07-29,12:00:00,3325.17,6067.93,3167.98
2024-07-29,13:00:00,3331.53,6053.32,3175.86
2024-07-29,14:00:00,3321.85,6059.86,3179.7
2024-07-29,15:00:00,3311.39,6076.61,3175.92
